time,k_eff,phi_avg,burnup_avg,U235,U238,Pu239,Xe135,Sm149,fresh_pebbles_added,pebbles_discharged
34.0,1.467105532272668,3.019112018654656e+18,97843.55971896955,7.13725262882423e+18,1.4955909628609708e+20,626688.0,2e+17,1.4472338636385382e+17,325,325
35.0,1.467034476949939,3.019112018654656e+18,100721.31147540984,7.137252628824199e+18,1.4955909628609705e+20,645120.0,2e+17,1.482761525002153e+17,325,325
36.0,1.4669641321804372,3.019112018654656e+18,103599.06323185012,7.137252628824168e+18,1.49559096286097e+20,663552.0,2e+17,1.5179339097521315e+17,325,325
37.0,1.4668944908586303,3.019112018654656e+18,106476.8149882904,7.137252628824138e+18,1.4955909628609698e+20,681984.0,2e+17,1.5527545706546102e+17,325,325
38.0,1.4668255459500417,3.019112018654656e+18,109354.56674473068,7.137252628824107e+18,1.4955909628609695e+20,700416.0,2e+17,1.587227024948064e+17,325,325
39.0,1.4667572904905386,3.019112018654656e+18,112232.31850117096,7.137252628824076e+18,1.4955909628609692e+20,718848.0,2e+17,1.6213547546985834e+17,325,325
40.0,1.4666897175856308,3.019112018654656e+18,115110.07025761124,7.137252628824046e+18,1.495590962860969e+20,737280.0,2e+17,1.6551412071515974e+17,325,325
41.0,1.466622820409772,3.019112018654656e+18,117987.82201405152,7.137252628824015e+18,1.4955909628609685e+20,755712.0,2e+17,1.6885897950800816e+17,325,325
42.0,1.4665565922056718,3.019112018654656e+18,120865.5737704918,7.137252628823984e+18,1.4955909628609682e+20,774144.0,2e+17,1.7217038971292806e+17,325,325
43.0,1.4664910262836128,3.019112018654656e+18,123743.32552693208,7.137252628823953e+18,1.495590962860968e+20,792576.0,2e+17,1.754486858157988e+17,325,325
44.0,1.466426116020774,3.019112018654656e+18,126621.07728337236,7.137252628823923e+18,1.4955909628609675e+20,811008.0,2e+17,1.786941989576408e+17,325,325
45.0,1.4663618548605637,3.019112018654656e+18,129498.82903981264,7.137252628823892e+18,1.4955909628609672e+20,829440.0,2e+17,1.819072569680644e+17,325,325
46.0,1.4662982363119554,3.019112018654656e+18,132376.58079625294,7.137252628823861e+18,1.495590962860967e+20,847872.0,2e+17,1.8508818439838374e+17,325,325
47.0,1.4662352539488337,3.019112018654656e+18,135254.33255269323,7.137252628823831e+18,1.4955909628609665e+20,866304.0,2e+17,1.882373025543999e+17,325,325
48.0,1.4661729014093428,3.019112018654656e+18,138132.08430913353,7.1372526288238e+18,1.4955909628609662e+20,884736.0,2e+17,1.913549295288559e+17,325,325
49.0,1.4661111723952465,3.019112018654656e+18,141009.83606557382,7.137252628823769e+18,1.495590962860966e+20,903168.0,2e+17,1.9444138023356736e+17,325,325
50.0,1.4660500606712914,3.019112018654656e+18,143887.58782201412,7.137252628823738e+18,1.4955909628609656e+20,921600.0,2e+17,1.9749696643123168e+17,325,325
51.0,1.4659895600645758,3.019112018654656e+18,146765.3395784544,7.137252628823708e+18,1.4955909628609652e+20,940032.0,2e+17,2.0052199676691936e+17,325,325
52.0,1.4659296644639275,3.019112018654656e+18,149643.0913348947,7.137252628823677e+18,1.495590962860965e+20,958464.0,2e+17,2.0351677679925018e+17,325,325
53.0,1.4658703678192855,3.019112018654656e+18,152520.843091335,7.137252628823646e+18,1.4955909628609646e+20,976896.0,2e+17,2.0648160903125766e+17,325,325
54.0,1.4658116641410899,3.019112018654656e+18,155398.5948477753,7.137252628823615e+18,1.4955909628609642e+20,995328.0,2e+17,2.094167929409451e+17,325,325
55.0,1.4657535474996761,3.019112018654656e+18,158276.3466042156,7.137252628823585e+18,1.495590962860964e+20,1013760.0,2e+17,2.1232262501153565e+17,325,325
56.0,1.4656960120246767,3.019112018654656e+18,161154.0983606559,7.137252628823554e+18,1.4955909628609636e+20,1032192.0,2e+17,2.151993987614203e+17,325,325
57.0,1.4656390519044273,3.019112018654656e+18,164031.85011709618,7.137252628823523e+18,1.4955909628609633e+20,1050624.0,2e+17,2.1804740477380608e+17,325,325
58.0,1.46558266138538,3.019112018654656e+18,166909.60187353648,7.137252628823493e+18,1.495590962860963e+20,1069056.0,2e+17,2.2086693072606803e+17,325,325
59.0,1.4655268347715236,3.019112018654656e+18,169787.35362997677,7.137252628823462e+18,1.4955909628609626e+20,1087488.0,2e+17,2.2365826141880736e+17,325,325
60.0,1.4654715664238056,3.019112018654656e+18,172665.10538641707,7.137252628823431e+18,1.4955909628609623e+20,1105920.0,2e+17,2.264216788046193e+17,325,325
61.0,1.4654168507595648,3.019112018654656e+18,175542.85714285736,7.1372526288234e+18,1.495590962860962e+20,1124352.0,2e+17,2.291574620165731e+17,325,325
62.0,1.465362682251966,3.019112018654656e+18,178420.60889929766,7.13725262882337e+18,1.4955909628609616e+20,1142784.0,2e+17,2.3186588739640736e+17,325,325
63.0,1.4653090554294437,3.019112018654656e+18,181298.36065573795,7.137252628823339e+18,1.4955909628609613e+20,1161216.0,2e+17,2.345472285224433e+17,325,325
64.0,1.4652559648751464,3.019112018654656e+18,184176.11241217825,7.137252628823308e+18,1.495590962860961e+20,1179648.0,2e+17,2.3720175623721885e+17,325,325
65.0,1.465203405226392,3.019112018654656e+18,187053.86416861854,7.137252628823278e+18,1.4955909628609606e+20,1198080.0,2e+17,2.3982973867484666e+17,325,325
66.0,1.4651513711741253,3.019112018654656e+18,189931.61592505884,7.137252628823247e+18,1.4955909628609603e+20,1216512.0,2e+17,2.4243144128809818e+17,325,325
67.0,1.465099857462381,3.019112018654656e+18,192809.36768149913,7.137252628823216e+18,1.49559096286096e+20,1234944.0,2e+17,2.4500712687521718e+17,325,325
68.0,1.4650488588877544,3.019112018654656e+18,195687.11943793943,7.137252628823185e+18,1.4955909628609597e+20,1253376.0,2e+17,2.4755705560646502e+17,325,325
69.0,1.4649983702988738,3.019112018654656e+18,198564.87119437972,7.137252628823155e+18,1.4955909628609593e+20,1271808.0,2e+17,2.500814850504004e+17,325,325
70.0,1.464948386595882,3.019112018654656e+18,201442.62295082002,7.137252628823124e+18,1.495590962860959e+20,1290240.0,2e+17,2.525806701998964e+17,325,325
71.0,1.46489890272992,3.019112018654656e+18,204320.37470726031,7.137252628823093e+18,1.4955909628609587e+20,1308672.0,2e+17,2.550548634978974e+17,325,325
72.0,1.4648499137026176,3.019112018654656e+18,207198.1264637006,7.137252628823063e+18,1.4955909628609584e+20,1327104.0,2e+17,2.5750431486291843e+17,325,325
73.0,1.4648014145655888,3.019112018654656e+18,210075.8782201409,7.137252628823032e+18,1.495590962860958e+20,1345536.0,2e+17,2.5992927171428925e+17,325,325
74.0,1.4647534004199299,3.019112018654656e+18,212953.6299765812,7.137252628823001e+18,1.4955909628609577e+20,1363968.0,2e+17,2.6232997899714637e+17,325,325
75.0,1.4647058664157273,3.019112018654656e+18,215831.3817330215,7.13725262882297e+18,1.4955909628609574e+20,1382400.0,2e+17,2.647066792071749e+17,325,325
76.0,1.464658807751567,3.019112018654656e+18,218709.1334894618,7.13725262882294e+18,1.495590962860957e+20,1400832.0,2e+17,2.6705961241510317e+17,325,325
77.0,1.464612219674048,3.019112018654656e+18,221586.88524590209,7.137252628822909e+18,1.4955909628609567e+20,1419264.0,2e+17,2.6938901629095213e+17,325,325
78.0,1.4645660974773045,3.019112018654656e+18,224464.63700234238,7.137252628822878e+18,1.4955909628609564e+20,1437696.0,2e+17,2.716951261280426e+17,325,325
79.0,1.4645204365025284,3.019112018654656e+18,227342.38875878268,7.137252628822847e+18,1.495590962860956e+20,1456128.0,2e+17,2.7397817486676218e+17,325,325
80.0,1.4644752321374999,3.019112018654656e+18,230220.14051522297,7.137252628822817e+18,1.4955909628609557e+20,1474560.0,2e+17,2.7623839311809456e+17,325,325
81.0,1.4644304798161218,3.019112018654656e+18,233097.89227166327,7.137252628822786e+18,1.4955909628609554e+20,1492992.0,2e+17,2.784760091869136e+17,325,325
82.0,1.4643861750179574,3.019112018654656e+18,235975.64402810356,7.137252628822755e+18,1.495590962860955e+20,1511424.0,2e+17,2.8069124909504448e+17,325,325
83.0,1.4643423132677746,3.019112018654656e+18,238853.39578454386,7.137252628822725e+18,1.4955909628609547e+20,1529856.0,2e+17,2.8288433660409405e+17,325,325
84.0,1.4642988901350935,3.019112018654656e+18,241731.14754098415,7.137252628822694e+18,1.4955909628609544e+20,1548288.0,2e+17,2.8505549323805312e+17,325,325
85.0,1.464255901233739,3.019112018654656e+18,244608.89929742445,7.137252628822663e+18,1.495590962860954e+20,1566720.0,2e+17,2.8720493830567258e+17,325,325
86.0,1.4642133422213988,3.019112018654656e+18,247486.65105386474,7.137252628822632e+18,1.4955909628609538e+20,1585152.0,2e+17,2.893328889226159e+17,325,325
87.0,1.4641712087991814,3.019112018654656e+18,250364.40281030504,7.137252628822602e+18,1.4955909628609534e+20,1603584.0,2e+17,2.914395600333897e+17,325,325
88.0,1.4641294967111862,3.019112018654656e+18,253242.15456674533,7.137252628822571e+18,1.495590962860953e+20,1622016.0,2e+17,2.935251644330558e+17,325,325
89.0,1.4640882017440708,3.019112018654656e+18,256119.90632318563,7.13725262882254e+18,1.4955909628609528e+20,1640448.0,2e+17,2.9558991278872525e+17,325,325
90.0,1.4640473197266268,3.019112018654656e+18,258997.65807962592,7.13725262882251e+18,1.4955909628609525e+20,1658880.0,2e+17,2.97634013660838e+17,325,325
91.0,1.4640068465293572,3.019112018654656e+18,261875.40983606622,7.137252628822479e+18,1.495590962860952e+20,1677312.0,2e+17,2.996576735242296e+17,325,325
92.0,1.4639667780640604,3.019112018654656e+18,264753.1615925065,7.137252628822448e+18,1.4955909628609518e+20,1695744.0,2e+17,3.016610967889873e+17,325,325
93.0,1.4639271102834164,3.019112018654656e+18,267630.9133489468,7.137252628822417e+18,1.4955909628609515e+20,1714176.0,2e+17,3.036444858210975e+17,325,325
94.0,1.4638878391805787,3.019112018654656e+18,270508.66510538704,7.137252628822387e+18,1.495590962860951e+20,1732608.0,2e+17,3.056080409628865e+17,325,325
95.0,1.4638489607887697,3.019112018654656e+18,273386.4168618273,7.137252628822356e+18,1.4955909628609508e+20,1751040.0,2e+17,3.0755196055325766e+17,325,325
96.0,1.4638104711808786,3.019112018654656e+18,276264.1686182676,7.137252628822325e+18,1.4955909628609505e+20,1769472.0,2e+17,3.0947644094772506e+17,325,325
97.0,1.463772366469066,3.019112018654656e+18,279141.92037470784,7.137252628822295e+18,1.49559096286095e+20,1787904.0,2e+17,3.113816765382478e+17,325,325
98.0,1.4637346428043718,3.019112018654656e+18,282019.6721311481,7.137252628822264e+18,1.4955909628609498e+20,1806336.0,2e+17,3.1326785977286534e+17,325,325
99.0,1.4636972963763248,3.019112018654656e+18,284897.4238875884,7.137252628822233e+18,1.4955909628609495e+20,1824768.0,2e+17,3.151351811751367e+17,325,325
100.0,1.4599999999998259,3.019112018654656e+18,287775.17564402864,7.137252628822202e+18,1.4955909628609492e+20,1843200.0,2e+17,5e+17,325,325
101.0,1.4599999999998237,3.019112018654656e+18,290652.9274004689,7.137252628822172e+18,1.495590962860949e+20,1861632.0,2e+17,5e+17,325,325
102.0,1.4599999999998219,3.019112018654656e+18,293530.6791569092,7.137252628822141e+18,1.4955909628609485e+20,1880064.0,2e+17,5e+17,325,325
103.0,1.45999999999982,3.019112018654656e+18,296408.43091334944,7.13725262882211e+18,1.4955909628609482e+20,1898496.0,2e+17,5e+17,325,325
104.0,1.4599999999998183,3.019112018654656e+18,299286.1826697897,7.13725262882208e+18,1.495590962860948e+20,1916928.0,2e+17,5e+17,325,325
105.0,1.4599999999998166,3.019112018654656e+18,302163.93442623,7.137252628822049e+18,1.4955909628609475e+20,1935360.0,2e+17,5e+17,325,325
106.0,1.4599999999998148,3.019112018654656e+18,305041.68618267024,7.137252628822018e+18,1.4955909628609472e+20,1953792.0,2e+17,5e+17,325,325
107.0,1.459999999999813,3.019112018654656e+18,307919.4379391105,7.137252628821987e+18,1.495590962860947e+20,1972224.0,2e+17,5e+17,325,325
108.0,1.4599999999998112,3.019112018654656e+18,310797.18969555077,7.137252628821957e+18,1.4955909628609466e+20,1990656.0,2e+17,5e+17,325,325
109.0,1.4599999999998095,3.019112018654656e+18,313674.94145199104,7.137252628821926e+18,1.4955909628609462e+20,2009088.0,2e+17,5e+17,325,325
110.0,1.4599999999998075,3.019112018654656e+18,316552.6932084313,7.137252628821895e+18,1.495590962860946e+20,2027520.0,2e+17,5e+17,325,325
111.0,1.4599999999998057,3.019112018654656e+18,319430.44496487157,7.137252628821864e+18,1.4955909628609456e+20,2045952.0,2e+17,5e+17,325,325
112.0,1.4599999999998041,3.019112018654656e+18,322308.19672131183,7.137252628821834e+18,1.4955909628609452e+20,2064384.0,2e+17,5e+17,325,325
113.0,1.4599999999998023,3.019112018654656e+18,325185.9484777521,7.137252628821803e+18,1.495590962860945e+20,2082816.0,2e+17,5e+17,325,325
114.0,1.4599999999998003,3.019112018654656e+18,328063.70023419237,7.137252628821772e+18,1.4955909628609446e+20,2101248.0,2e+17,5e+17,325,325
115.0,1.4599999999997986,3.019112018654656e+18,330941.45199063263,7.137252628821742e+18,1.4955909628609443e+20,2119680.0,2e+17,5e+17,325,325
116.0,1.4599999999997966,3.019112018654656e+18,333819.2037470729,7.137252628821711e+18,1.495590962860944e+20,2138112.0,2e+17,5e+17,325,325
117.0,1.4599999999997948,3.019112018654656e+18,336696.95550351316,7.13725262882168e+18,1.4955909628609436e+20,2156544.0,2e+17,5e+17,325,325
118.0,1.459999999999793,3.019112018654656e+18,339574.70725995343,7.137252628821649e+18,1.4955909628609433e+20,2174976.0,2e+17,5e+17,325,325
119.0,1.4599999999997912,3.019112018654656e+18,342452.4590163937,7.137252628821619e+18,1.495590962860943e+20,2193408.0,2e+17,5e+17,325,325
120.0,1.4599999999997895,3.019112018654656e+18,345330.21077283396,7.137252628821588e+18,1.4955909628609426e+20,2211840.0,2e+17,5e+17,325,325
121.0,1.4599999999997877,3.019112018654656e+18,348207.9625292742,7.137252628821557e+18,1.4955909628609423e+20,2230272.0,2e+17,5e+17,325,325
122.0,1.459999999999786,3.019112018654656e+18,351085.7142857145,7.137252628821527e+18,1.495590962860942e+20,2248704.0,2e+17,5e+17,325,325
123.0,1.459999999999784,3.019112018654656e+18,353963.46604215476,7.137252628821496e+18,1.4955909628609416e+20,2267136.0,2e+17,5e+17,325,325
124.0,1.4599999999997821,3.019112018654656e+18,356841.217798595,7.137252628821465e+18,1.4955909628609413e+20,2285568.0,2e+17,5e+17,325,325
125.0,1.4599999999997806,3.019112018654656e+18,359718.9695550353,7.137252628821434e+18,1.495590962860941e+20,2304000.0,2e+17,5e+17,325,325
126.0,1.4599999999997788,3.019112018654656e+18,362596.72131147556,7.137252628821404e+18,1.4955909628609407e+20,2322432.0,2e+17,5e+17,325,325
127.0,1.4599999999997768,3.019112018654656e+18,365474.4730679158,7.137252628821373e+18,1.4955909628609403e+20,2340864.0,2e+17,5e+17,325,325
128.0,1.459999999999775,3.019112018654656e+18,368352.2248243561,7.137252628821342e+18,1.49559096286094e+20,2359296.0,2e+17,5e+17,325,325
129.0,1.4599999999997733,3.019112018654656e+18,371229.97658079636,7.137252628821311e+18,1.4955909628609397e+20,2377728.0,2e+17,5e+17,325,325
130.0,1.4599999999997715,3.019112018654656e+18,374107.7283372366,7.137252628821281e+18,1.4955909628609393e+20,2396160.0,2e+17,5e+17,325,325
131.0,1.4599999999997695,3.019112018654656e+18,376985.4800936769,7.13725262882125e+18,1.495590962860939e+20,2414592.0,2e+17,5e+17,325,325
132.0,1.4599999999997677,3.019112018654656e+18,379863.23185011715,7.137252628821219e+18,1.4955909628609387e+20,2433024.0,2e+17,5e+17,325,325
133.0,1.459999999999766,3.019112018654656e+18,382740.9836065574,7.137252628821189e+18,1.4955909628609384e+20,2451456.0,2e+17,5e+17,325,325
134.0,1.4599999999997642,3.019112018654656e+18,385618.7353629977,7.137252628821158e+18,1.495590962860938e+20,2469888.0,2e+17,5e+17,325,325
135.0,1.4599999999997624,3.019112018654656e+18,388496.48711943795,7.137252628821127e+18,1.4955909628609377e+20,2488320.0,2e+17,5e+17,325,325
136.0,1.4599999999997604,3.019112018654656e+18,391374.2388758782,7.137252628821096e+18,1.4955909628609374e+20,2506752.0,2e+17,5e+17,325,325
137.0,1.4599999999997586,3.019112018654656e+18,394251.9906323185,7.137252628821066e+18,1.495590962860937e+20,2525184.0,2e+17,5e+17,325,325
138.0,1.459999999999757,3.019112018654656e+18,397129.74238875875,7.137252628821035e+18,1.4955909628609367e+20,2543616.0,2e+17,5e+17,325,325
139.0,1.4599999999997553,3.019112018654656e+18,400007.494145199,7.137252628821004e+18,1.4955909628609364e+20,2562048.0,2e+17,5e+17,325,325
140.0,1.4599999999997533,3.019112018654656e+18,402885.2459016393,7.137252628820974e+18,1.495590962860936e+20,2580480.0,2e+17,5e+17,325,325
141.0,1.4599999999997515,3.019112018654656e+18,405762.99765807955,7.137252628820943e+18,1.4955909628609357e+20,2598912.0,2e+17,5e+17,325,325
142.0,1.4599999999997497,3.019112018654656e+18,408640.7494145198,7.137252628820912e+18,1.4955909628609354e+20,2617344.0,2e+17,5e+17,325,325
143.0,1.459999999999748,3.019112018654656e+18,411518.5011709601,7.137252628820881e+18,1.495590962860935e+20,2635776.0,2e+17,5e+17,325,325
144.0,1.4599999999997462,3.019112018654656e+18,414396.25292740035,7.137252628820851e+18,1.4955909628609348e+20,2654208.0,2e+17,5e+17,325,325
145.0,1.4599999999997444,3.019112018654656e+18,417274.0046838406,7.13725262882082e+18,1.4955909628609344e+20,2672640.0,2e+17,5e+17,325,325
146.0,1.4599999999997426,3.019112018654656e+18,420151.7564402809,7.137252628820789e+18,1.495590962860934e+20,2691072.0,2e+17,5e+17,325,325
147.0,1.4599999999997406,3.019112018654656e+18,423029.50819672114,7.137252628820759e+18,1.4955909628609338e+20,2709504.0,2e+17,5e+17,325,325
148.0,1.4599999999997388,3.019112018654656e+18,425907.2599531614,7.137252628820728e+18,1.4955909628609334e+20,2727936.0,2e+17,5e+17,325,325
149.0,1.4599999999997368,3.019112018654656e+18,428785.0117096017,7.137252628820697e+18,1.495590962860933e+20,2746368.0,2e+17,5e+17,325,325
150.0,1.459999999999735,3.019112018654656e+18,431662.76346604194,7.137252628820666e+18,1.4955909628609328e+20,2764800.0,2e+17,5e+17,325,325
151.0,1.4599999999997335,3.019112018654656e+18,434540.5152224822,7.137252628820636e+18,1.4955909628609325e+20,2783232.0,2e+17,5e+17,325,325
152.0,1.4599999999997317,3.019112018654656e+18,437418.2669789225,7.137252628820605e+18,1.495590962860932e+20,2801664.0,2e+17,5e+17,325,325
153.0,1.4599999999997297,3.019112018654656e+18,440296.01873536274,7.137252628820574e+18,1.4955909628609318e+20,2820096.0,2e+17,5e+17,325,325
154.0,1.459999999999728,3.019112018654656e+18,443173.770491803,7.137252628820543e+18,1.4955909628609315e+20,2838528.0,2e+17,5e+17,325,325
155.0,1.4599999999997262,3.019112018654656e+18,446051.5222482433,7.137252628820513e+18,1.495590962860931e+20,2856960.0,2e+17,5e+17,325,325
156.0,1.4599999999997244,3.019112018654656e+18,448929.27400468354,7.137252628820482e+18,1.4955909628609308e+20,2875392.0,2e+17,5e+17,325,325
157.0,1.4599999999997226,3.019112018654656e+18,451807.0257611238,7.137252628820451e+18,1.4955909628609305e+20,2893824.0,2e+17,5e+17,325,325
158.0,1.4599999999997209,3.019112018654656e+18,454684.77751756407,7.137252628820421e+18,1.4955909628609302e+20,2912256.0,2e+17,5e+17,325,325
159.0,1.459999999999719,3.019112018654656e+18,457562.52927400434,7.13725262882039e+18,1.49559096286093e+20,2930688.0,2e+17,5e+17,325,325
160.0,1.4599999999997173,3.019112018654656e+18,460440.2810304446,7.137252628820359e+18,1.4955909628609295e+20,2949120.0,2e+17,5e+17,325,325
161.0,1.4599999999997155,3.019112018654656e+18,463318.03278688487,7.137252628820328e+18,1.4955909628609292e+20,2967552.0,2e+17,5e+17,325,325
162.0,1.4599999999997133,3.019112018654656e+18,466195.78454332514,7.137252628820298e+18,1.495590962860929e+20,2985984.0,2e+17,5e+17,325,325
163.0,1.4599999999997115,3.019112018654656e+18,469073.5362997654,7.137252628820267e+18,1.4955909628609285e+20,3004416.0,2e+17,5e+17,325,325
164.0,1.45999999999971,3.019112018654656e+18,471951.28805620567,7.137252628820236e+18,1.4955909628609282e+20,3022848.0,2e+17,5e+17,325,325
165.0,1.4599999999997082,3.019112018654656e+18,474829.03981264593,7.137252628820206e+18,1.495590962860928e+20,3041280.0,2e+17,5e+17,325,325
166.0,1.4599999999997062,3.019112018654656e+18,477706.7915690862,7.137252628820175e+18,1.4955909628609275e+20,3059712.0,2e+17,5e+17,325,325
167.0,1.4599999999997044,3.019112018654656e+18,480584.54332552647,7.137252628820144e+18,1.4955909628609272e+20,3078144.0,2e+17,5e+17,325,325
168.0,1.4599999999997026,3.019112018654656e+18,483462.29508196673,7.137252628820113e+18,1.495590962860927e+20,3096576.0,2e+17,5e+17,325,325
169.0,1.4599999999997009,3.019112018654656e+18,486340.046838407,7.137252628820083e+18,1.4955909628609266e+20,3115008.0,2e+17,5e+17,325,325
170.0,1.459999999999699,3.019112018654656e+18,489217.79859484726,7.137252628820052e+18,1.4955909628609262e+20,3133440.0,2e+17,5e+17,325,325
171.0,1.4599999999996973,3.019112018654656e+18,492095.55035128753,7.137252628820021e+18,1.495590962860926e+20,3151872.0,2e+17,5e+17,325,325
172.0,1.4599999999996955,3.019112018654656e+18,494973.3021077278,7.137252628819991e+18,1.4955909628609256e+20,3170304.0,2e+17,5e+17,325,325
173.0,1.4599999999996938,3.019112018654656e+18,497851.05386416806,7.13725262881996e+18,1.4955909628609253e+20,3188736.0,2e+17,5e+17,325,325
174.0,1.459999999999692,3.019112018654656e+18,500728.8056206083,7.137252628819929e+18,1.495590962860925e+20,3207168.0,2e+17,5e+17,325,325
175.0,1.45999999999969,3.019112018654656e+18,503606.5573770486,7.137252628819898e+18,1.4955909628609246e+20,3225600.0,2e+17,5e+17,325,325
176.0,1.4599999999996882,3.019112018654656e+18,506484.30913348886,7.137252628819868e+18,1.4955909628609243e+20,3244032.0,2e+17,5e+17,325,325
177.0,1.4599999999996867,3.019112018654656e+18,509362.0608899291,7.137252628819837e+18,1.495590962860924e+20,3262464.0,2e+17,5e+17,325,325
